Time,Agent,Strat,Payoff,Run,Coop_list
1000,40,0.7189470516606904,3826,0,"{Agent13: 13, Agent72: 1, Agent90: 1, Agent21: 0, Agent1: 1}"
1000,41,0.7577593276853462,4324,0,"{Agent39: 156, Agent16: 59, Agent10: 1, Agent91: 158, Agent90: 102, Agent25: 158, Agent60: 1, Agent97: 23, Agent96: 1, Agent80: 4, Agent13: 120, Agent17: 106, Agent50: 33, Agent11: 51, Agent70: 5, Agent94: 110, Agent53: 12, Agent72: 12, Agent1: 29, Agent2: 0, Agent55: 1, Agent58: 46, Agent31: 4, Agent47: 3, Agent59: 17, Agent38: 1, Agent35: 1, Agent22: 1, Agent77: 8, Agent54: 1, Agent23: 5, Agent7: 8, Agent66: 1, Agent34: 0, Agent84: 0}"
1000,42,0.36206017358273046,5011,0,"{Agent38: 19, Agent89: 1, Agent41: 3, Agent9: 2, Agent22: 1}"
1000,43,0.49004322693827024,3881,0,"{Agent17: 39, Agent21: 0, Agent39: 2, Agent77: 3, Agent50: 32, Agent11: 35, Agent1: 30, Agent97: 2, Agent58: 2, Agent13: 8, Agent91: 24, Agent60: 2, Agent25: 0, Agent90: 1, Agent59: 0, Agent67: 1, Agent80: 1, Agent70: 1, Agent89: 1, Agent16: 1, Agent40: 0, Agent41: 1}"
1000,44,0.5320853062250352,4048,0,"{Agent76: 0, Agent11: 0, Agent36: 7, Agent75: 6, Agent20: 1, Agent1: 1, Agent8: 1, Agent46: 3, Agent93: 2, Agent30: 3, Agent39: 1, Agent50: 1}"
1000,45,0.4179002700776393,5495,0,"{Agent25: 3, Agent65: 6, Agent57: 6, Agent55: 1, Agent68: 2, Agent29: 0, Agent93: 1, Agent24: 3, Agent21: 2, Agent0: 1, Agent92: 2, Agent97: 1, Agent49: 1, Agent62: 2, Agent74: 1, Agent61: 1}"
1000,46,0.8541177491339136,5214,0,"{Agent65: 3, Agent97: 8, Agent82: 2, Agent45: 1}"
1000,47,0.408783982215526,4548,0,"{Agent31: 244, Agent80: 177, Agent33: 4, Agent38: 182, Agent53: 217, Agent22: 169, Agent58: 172, Agent27: 2, Agent17: 81, Agent11: 1, Agent13: 18, Agent49: 47, Agent14: 1, Agent19: 30, Agent25: 17, Agent59: 17, Agent16: 17, Agent94: 17, Agent96: 17, Agent92: 20, Agent87: 29, Agent93: 28, Agent61: 6, Agent72: 6, Agent79: 4, Agent67: 3, Agent12: 6, Agent83: 6, Agent18: 17, Agent1: 16, Agent40: 5, Agent66: 1, Agent55: 4, Agent77: 3, Agent4: 2, Agent91: 2, Agent46: 1, Agent30: 1, Agent36: 1}"
1000,48,0.5071455773914488,4867,0,"{Agent18: 55, Agent53: 1344, Agent59: 1671, Agent87: 1, Agent39: 1366, Agent16: 349, Agent13: 1680, Agent93: 299, Agent97: 1, Agent25: 229, Agent94: 1152, Agent21: 425, Agent17: 462, Agent92: 663, Agent90: 109, Agent11: 100, Agent7: 420, Agent96: 26, Agent52: 10, Agent58: 109, Agent1: 76, Agent72: 34, Agent91: 162, Agent4: 115, Agent50: 93, Agent70: 13, Agent41: 94, Agent55: 1, Agent2: 18, Agent77: 14, Agent89: 16, Agent69: 1, Agent54: 3, Agent23: 13, Agent35: 3, Agent62: 2, Agent61: 2, Agent79: 1, Agent22: 1, Agent31: 1, Agent38: 1}"
1000,49,0.5598640494400349,5608,0,"{Agent31: 482, Agent19: 303, Agent87: 343, Agent54: 1, Agent25: 121, Agent53: 226, Agent18: 162, Agent38: 293, Agent1: 178, Agent17: 421, Agent69: 2, Agent59: 90, Agent40: 90, Agent48: 1, Agent57: 261, Agent12: 116, Agent83: 137, Agent5: 179, Agent6: 3, Agent22: 254, Agent80: 83, Agent55: 144, Agent60: 6, Agent4: 114, Agent21: 84, Agent29: 23, Agent30: 95, Agent13: 237, Agent15: 31, Agent92: 290, Agent56: 1, Agent44: 1, Agent91: 43, Agent47: 10, Agent27: 31, Agent65: 35, Agent43: 5, Agent26: 4, Agent88: 1}"
1000,50,0.530179868772085,4489,0,"{Agent59: 105, Agent17: 331, Agent77: 30, Agent11: 293, Agent97: 5, Agent58: 25, Agent13: 272, Agent1: 220, Agent91: 194, Agent39: 178, Agent16: 59, Agent10: 2, Agent21: 41, Agent7: 92, Agent53: 62, Agent92: 48, Agent62: 17, Agent25: 38, Agent90: 41, Agent94: 116, Agent22: 12, Agent38: 5, Agent31: 5, Agent51: 1, Agent80: 1, Agent47: 1, Agent75: 6, Agent30: 0, Agent2: 8, Agent46: 6, Agent36: 1}"
1000,51,0.44213880599285177,4227,0,"{Agent17: 34, Agent70: 1, Agent7: 10, Agent62: 5, Agent53: 9, Agent90: 1, Agent45: 1, Agent48: 1, Agent49: 36, Agent87: 37, Agent93: 41, Agent55: 1, Agent54: 1, Agent31: 29, Agent47: 13, Agent2: 30, Agent19: 29, Agent16: 4, Agent58: 9, Agent59: 5, Agent86: 7, Agent63: 1, Agent25: 4, Agent18: 6, Agent38: 6, Agent1: 6, Agent22: 1, Agent5: 2, Agent60: 1, Agent57: 2}"
1000,52,0.36891884438120665,7241,0,"{Agent5: 20, Agent59: 267, Agent84: 138, Agent75: 267, Agent13: 150, Agent88: 297, Agent35: 101, Agent58: 222, Agent87: 104, Agent43: 248, Agent80: 67, Agent76: 1, Agent57: 97, Agent72: 27, Agent7: 54, Agent6: 5, Agent34: 48, Agent30: 51, Agent45: 1, Agent16: 8, Agent69: 5, Agent38: 1, Agent67: 4, Agent71: 1, Agent49: 2, Agent82: 1}"
1000,53,0.48487279236108277,4351,0,"{Agent59: 2651, Agent13: 2912, Agent21: 1309, Agent92: 1804, Agent25: 1067, Agent22: 957, Agent38: 1127, Agent74: 1, Agent56: -1, Agent5: 453, Agent87: 684, Agent57: 484, Agent55: 350, Agent65: 82, Agent26: 14, Agent88: 34, Agent14: 1, Agent24: 2, Agent84: 94, Agent48: 1, Agent58: 26, Agent41: 10, Agent20: 2, Agent43: 15, Agent0: 8, Agent51: 20, Agent97: 6, Agent4: 0}"
1000,54,0.7205342188299348,4267,0,"{Agent25: 99, Agent52: 2, Agent87: 2, Agent45: -2, Agent92: 78, Agent17: 62, Agent59: 2, Agent13: 3, Agent91: 3, Agent65: 3, Agent35: 1, Agent31: 1, Agent50: 1, Agent51: 16, Agent22: 1, Agent71: 1, Agent76: 2, Agent75: 2, Agent97: 1, Agent88: 1}"
1000,55,0.7448571129861714,4722,0,"{Agent25: 691, Agent57: 662, Agent13: 774, Agent92: 740, Agent21: 871, Agent87: 509, Agent5: 410, Agent22: 570, Agent43: 293, Agent65: 251, Agent59: 610, Agent3: 140, Agent93: 84, Agent26: 318, Agent15: 132, Agent56: 165, Agent84: 513, Agent58: 217, Agent72: 164, Agent48: 21, Agent98: 2, Agent24: 162, Agent52: 21, Agent88: 233, Agent12: 15, Agent1: 8, Agent6: 110, Agent74: 1, Agent68: 1, Agent16: 29, Agent90: 18, Agent51: 122, Agent30: 30, Agent75: 22, Agent0: 15, Agent46: 4, Agent17: 12, Agent28: 11, Agent89: 9, Agent99: 6, Agent94: 5, Agent44: 3, Agent8: 3, Agent34: 5, Agent79: 3, Agent54: 2, Agent80: 1}"
1000,56,0.4047626511918633,5765,0,"{Agent87: 94, Agent84: 285, Agent26: 258, Agent88: 265, Agent58: 102, Agent72: 22, Agent13: 262, Agent59: 133, Agent43: 240, Agent5: 3, Agent57: 139, Agent15: 51, Agent6: 48, Agent75: 19, Agent52: 14, Agent34: 1, Agent49: 1, Agent30: 1}"
1000,57,0.49296024103711866,4111,0,"{Agent5: 846, Agent13: 1525, Agent59: 1793, Agent72: 703, Agent58: 1077, Agent84: 1266, Agent88: 781, Agent43: 659, Agent80: 17, Agent49: 263, Agent39: 172, Agent6: 18, Agent14: 195, Agent46: 2, Agent95: 25, Agent42: 1, Agent35: 20, Agent81: 78, Agent19: 34, Agent92: 16, Agent96: 17, Agent20: 23, Agent98: 1, Agent76: 16, Agent63: 1, Agent31: 2}"
1000,58,0.6680495061202666,4023,0,"{Agent59: 623, Agent87: 78, Agent16: 601, Agent96: 119, Agent25: 276, Agent53: 782, Agent1: 180, Agent13: 578, Agent92: 371, Agent90: 84, Agent91: 238, Agent17: 580, Agent22: 274, Agent18: 102, Agent77: 130, Agent31: 354, Agent38: 322, Agent80: 217, Agent21: 176, Agent37: 0, Agent49: 102, Agent19: 104, Agent61: 21, Agent65: 12, Agent56: 1, Agent54: 3, Agent8: 0, Agent63: 28, Agent7: 7, Agent76: 0, Agent40: 40, Agent99: 17, Agent57: 23, Agent5: 31, Agent34: 1, Agent55: 17, Agent4: 9, Agent83: 14, Agent93: 3, Agent73: 3, Agent12: 2, Agent27: 2}"
1000,59,0.5189763645313695,11713,0,"{Agent13: 34823, Agent31: 1339, Agent55: 370, Agent98: 476, Agent85: 728, Agent51: 177, Agent67: 126, Agent90: 84, Agent82: 103, Agent74: 90, Agent42: 167, Agent97: 35, Agent28: 233, Agent56: 21, Agent48: 28, Agent75: 218, Agent33: 100, Agent50: 118, Agent15: 44, Agent38: 8, Agent58: 49, Agent29: 25, Agent12: 13, Agent83: 29, Agent44: 29, Agent95: 30, Agent99: 105, Agent53: 3, Agent14: 15, Agent25: 9, Agent96: 5, Agent52: 27, Agent22: 14, Agent76: 1, Agent62: 11, Agent40: 1, Agent70: 11, Agent43: 10, Agent4: 12, Agent18: 7, Agent91: 2, Agent6: 2, Agent24: 1, Agent9: 1}"
1000,60,0.3029436290212827,5003,0,"{Agent53: 2, Agent59: 1, Agent18: 2, Agent19: 7, Agent1: 3, Agent67: 1, Agent51: 1, Agent38: 6, Agent74: 1, Agent70: 1, Agent39: 1}"
1000,61,0.35738965287550606,4336,0,"{Agent25: 117, Agent12: 1, Agent96: 1, Agent17: 37, Agent22: 6, Agent53: 37, Agent38: 6, Agent31: 17, Agent80: 6, Agent91: 27, Agent1: 2, Agent76: 1, Agent13: 10, Agent94: 2, Agent81: 5, Agent30: 6, Agent10: 10, Agent92: 1, Agent84: 22, Agent9: 1, Agent20: 0, Agent23: 1, Agent46: 1, Agent58: 1}"
1000,62,0.5639931537499863,3741,0,"{Agent7: 95, Agent10: 2, Agent17: 71, Agent11: 18, Agent13: 42, Agent22: 175, Agent53: 216, Agent18: 4, Agent1: 10, Agent58: 168, Agent91: 7, Agent38: 158, Agent31: 157, Agent25: 69, Agent61: 49, Agent39: 53, Agent67: 43, Agent80: 146, Agent47: 138, Agent56: 2, Agent72: 50, Agent29: 1, Agent59: 24, Agent16: 18, Agent94: 36, Agent96: 17, Agent92: 18, Agent2: 3, Agent40: 2, Agent28: 1, Agent14: 1, Agent77: 3, Agent24: 4, Agent49: 4, Agent87: 2, Agent93: 2, Agent95: 13, Agent19: 2, Agent64: 14, Agent90: 1, Agent84: 1, Agent68: 3, Agent76: 2, Agent65: 2}"
1000,63,0.3355678870529219,4582,0,"{Agent17: 13, Agent90: 1, Agent91: 4, Agent59: 2, Agent70: 4, Agent7: 7, Agent39: 2, Agent58: 2, Agent54: 1}"
1000,64,0.6904109382496695,3918,0,"{Agent25: 0, Agent13: 34, Agent59: 18, Agent79: 1, Agent32: 1, Agent9: 7, Agent22: 1, Agent18: 1, Agent90: 1, Agent21: 1, Agent27: 1, Agent17: 10, Agent62: 3, Agent46: 5, Agent82: 1, Agent88: 2, Agent38: 2, Agent4: 2, Agent50: 1, Agent55: 1, Agent31: 1, Agent49: 1}"
1000,65,0.7058268328427064,4385,0,"{Agent13: 336, Agent25: 363, Agent92: 555, Agent56: 193, Agent26: 311, Agent88: 341, Agent69: 1, Agent43: 229, Agent22: 118, Agent59: 165, Agent87: 144, Agent57: 256, Agent24: 277, Agent84: 263, Agent5: 104, Agent21: 280, Agent23: 1, Agent58: 90, Agent72: 31, Agent15: 28, Agent6: 22, Agent35: 1, Agent75: 7, Agent52: 3, Agent62: 3, Agent97: 1, Agent79: 1}"
1000,66,0.3405715691016051,4118,0,"{Agent58: 2, Agent25: 12, Agent7: 3, Agent77: 6, Agent59: 0, Agent39: 1, Agent28: 2, Agent17: 1, Agent94: 1, Agent53: 1}"
1000,67,0.4142939968101662,4816,0,"{Agent72: 45, Agent61: 52, Agent25: 71, Agent56: 3, Agent77: 25, Agent46: 1, Agent79: 1, Agent1: 1, Agent53: 26, Agent31: 27, Agent17: 41, Agent65: 14, Agent22: 3, Agent58: 14, Agent38: 3, Agent80: 3, Agent13: 6, Agent16: 6, Agent92: 9, Agent91: 10, Agent90: 8, Agent27: 8, Agent20: 1, Agent73: 1, Agent54: 1}"
1000,68,0.709693199353516,4435,0,"{Agent17: 3, Agent65: 1, Agent64: 4, Agent13: 3, Agent59: 3, Agent82: 1, Agent88: 1, Agent57: 1}"
1000,69,0.684584937626257,4354,0,"{Agent16: -1, Agent62: 1, Agent22: 7, Agent53: 1, Agent18: -1, Agent35: 1, Agent58: 1, Agent88: 2, Agent20: 3, Agent21: 1, Agent3: 3, Agent99: 2, Agent36: 1}"
1000,70,0.7392277405862702,4143,0,"{Agent96: 11, Agent16: 48, Agent13: 70, Agent17: 35, Agent91: 7, Agent25: 5, Agent90: 5, Agent59: 14, Agent38: 3, Agent92: 16, Agent58: 13, Agent53: 10, Agent94: 14, Agent56: 1, Agent11: 24, Agent61: 1, Agent85: 1, Agent77: 2}"
1000,71,0.35110549509023364,3835,0,"{Agent55: 12, Agent84: 1, Agent30: 1, Agent32: 2, Agent99: 2, Agent29: 1, Agent41: 1, Agent6: 1, Agent61: 1}"
1000,72,0.4832618130741727,4195,0,"{Agent25: 124, Agent53: 78, Agent90: 46, Agent91: 49, Agent61: 55, Agent74: 2, Agent13: 35, Agent16: 35, Agent17: 68, Agent58: 49, Agent37: 1, Agent92: 27, Agent22: 6, Agent38: 6, Agent31: 28, Agent80: 7, Agent59: 21, Agent43: 1, Agent77: 8, Agent21: 15, Agent78: 1, Agent1: 10, Agent23: 1, Agent65: 1, Agent51: 0}"
1000,73,0.5589406619297199,5468,0,"{Agent2: 81, Agent96: 93, Agent77: 5, Agent23: 5, Agent53: 76, Agent94: 75, Agent59: 77, Agent16: 76, Agent58: 74, Agent48: 16, Agent70: 1, Agent13: 41, Agent11: 6, Agent17: 11, Agent37: 3, Agent93: 15, Agent82: 15, Agent92: 15, Agent39: 15, Agent0: 1}"
1000,74,0.6621545901684557,3902,0,"{Agent13: 166, Agent5: 1, Agent56: 2, Agent84: 1, Agent58: 17, Agent72: 2, Agent36: 94, Agent57: 2, Agent24: 8, Agent37: 93, Agent22: 1, Agent1: -2, Agent21: 1, Agent15: 1, Agent26: 1, Agent6: 1, Agent34: 4, Agent23: 1, Agent88: 42, Agent43: 34, Agent28: 1, Agent59: 19, Agent97: 4, Agent92: 44, Agent64: 23, Agent80: 11, Agent35: 8, Agent52: 12, Agent18: -1, Agent4: 0}"
1000,75,0.6432181500018315,6315,0,"{Agent90: 2, Agent71: 0, Agent36: 13, Agent46: 10, Agent30: 5, Agent83: 1, Agent20: 2, Agent1: 2, Agent8: 0, Agent93: 3, Agent55: 2, Agent7: 1, Agent39: 1, Agent73: 1, Agent69: 1}"
1000,76,0.5004681809590741,4244,0,"{Agent77: 47, Agent11: 86, Agent10: 1, Agent56: 3, Agent85: 0, Agent67: 7, Agent45: 0, Agent13: 55, Agent17: 51, Agent39: 42, Agent90: 1, Agent91: 36, Agent70: 19, Agent94: 28, Agent59: 27, Agent19: 1, Agent31: 5, Agent65: 5, Agent16: 6, Agent58: 2, Agent25: 2, Agent92: 3}"
1000,77,0.5250096281303845,4698,0,"{Agent13: 255, Agent92: 163, Agent17: 388, Agent1: 156, Agent91: 110, Agent90: 5, Agent96: 26, Agent31: 247, Agent85: 2, Agent56: 2, Agent59: 117, Agent16: 78, Agent25: 96, Agent53: 170, Agent49: 178, Agent54: 1, Agent15: 4, Agent65: 76, Agent19: 143, Agent40: 76, Agent21: 37, Agent87: 114, Agent18: 111, Agent38: 147, Agent61: 8, Agent27: 82, Agent5: 41, Agent57: 59, Agent73: 84, Agent22: 83, Agent80: 21, Agent43: 23, Agent98: 23, Agent55: 57, Agent26: 11, Agent47: 8, Agent4: 43, Agent88: 6, Agent69: 1, Agent83: 17, Agent30: 29, Agent12: 6, Agent3: 2, Agent58: 1}"
1000,78,0.5684699242986454,3921,0,"{Agent62: 1, Agent15: 20, Agent44: 7, Agent11: 1, Agent35: 1}"
1000,79,0.33276553654443913,4804,0,"{Agent12: 7, Agent58: 1, Agent83: 11, Agent20: 2, Agent42: 1, Agent31: 4, Agent49: 4, Agent80: 1, Agent23: 1, Agent16: 1, Agent88: 1, Agent56: 1}"
1000,80,0.7055289522665981,5274,0,"{Agent96: 25, Agent52: 2, Agent31: 259, Agent38: 252, Agent53: 304, Agent22: 265, Agent17: 199, Agent13: 111, Agent59: 64, Agent92: 125, Agent25: 83, Agent71: 2, Agent89: 1, Agent4: 6, Agent91: 18, Agent87: 77, Agent19: 76, Agent1: 60, Agent21: 10, Agent5: 36, Agent55: 28, Agent83: 29, Agent30: 35, Agent60: 21, Agent57: 35, Agent32: 1, Agent65: 4}"
1000,81,0.6317007723467323,4019,0,"{Agent80: 11, Agent45: 1, Agent85: 2, Agent11: 4, Agent70: 5}"
1000,82,0.716813284424516,5939,0,"{Agent16: 427, Agent92: 790, Agent48: 1342, Agent93: 302, Agent97: 22, Agent13: 1559, Agent59: 1236, Agent52: 12, Agent21: 561, Agent7: 508, Agent53: 1035, Agent94: 1017, Agent64: 88, Agent17: 580, Agent39: 1151, Agent25: 323, Agent90: 175, Agent41: 168, Agent58: 164, Agent91: 262, Agent72: 35, Agent10: 2, Agent4: 221, Agent43: 2, Agent18: 2, Agent70: 18, Agent50: 100, Agent11: 109, Agent1: 76, Agent96: 23, Agent2: 21, Agent36: 6, Agent77: 20, Agent89: 16, Agent54: 3, Agent71: -1, Agent23: 17, Agent6: 0, Agent15: 4, Agent35: 3, Agent62: 2, Agent61: 2, Agent22: 1, Agent31: 1, Agent38: 1}"
1000,83,0.7124025390621709,4365,0,"{Agent23: 40, Agent96: 109, Agent73: 94, Agent2: 134, Agent53: 78, Agent94: 77, Agent59: 78, Agent16: 77, Agent58: 78, Agent77: 37, Agent13: 58, Agent11: 43, Agent17: 30, Agent95: 6, Agent93: 37, Agent37: 6, Agent48: 15, Agent82: 15, Agent92: 15, Agent39: 30, Agent86: 34, Agent50: 1, Agent4: 21, Agent26: 2, Agent91: 5, Agent15: 4, Agent76: 2, Agent68: 2, Agent19: 1, Agent75: 1}"
1000,84,0.4400165319413902,6432,0,"{Agent1: 2, Agent99: 1, Agent28: 1}"
1000,85,0.28852837837784406,5230,0,"{Agent92: 0, Agent56: 2, Agent81: 5, Agent24: 3, Agent9: 1, Agent41: 2, Agent7: 1, Agent59: 6, Agent76: 2, Agent55: 1, Agent64: 1}"
1000,86,0.6737058929432473,5020,0,"{Agent11: 53, Agent58: 6, Agent16: 6, Agent93: 23, Agent39: 40, Agent31: 1, Agent23: 41, Agent2: 49, Agent74: 2, Agent77: 43, Agent43: 1, Agent4: 37, Agent13: 34, Agent17: 27, Agent91: 13, Agent15: 17, Agent76: 11, Agent96: 5, Agent53: 5, Agent94: 6, Agent59: 8, Agent49: 1, Agent1: 1, Agent82: 4, Agent41: 1, Agent14: 2}"
1000,87,0.3587667652898974,5809,0,"{Agent59: 1147, Agent5: 804, Agent57: 1221, Agent13: 1420, Agent84: 698, Agent58: 462, Agent72: 198, Agent43: 549, Agent88: 547, Agent6: 29, Agent2: -1, Agent86: 5, Agent25: 3, Agent18: 1, Agent35: 12, Agent49: 40, Agent7: 29, Agent47: 1, Agent68: 1, Agent81: 7, Agent14: 9, Agent80: 5, Agent39: 2, Agent79: 1}"
1000,88,0.47576542689174706,3995,0,"{Agent10: 0, Agent17: 5, Agent89: 3, Agent52: 1, Agent92: 2, Agent87: 1, Agent83: 2, Agent22: 2, Agent20: 0, Agent3: 1, Agent99: 2, Agent37: 1}"
1000,89,0.7040391395440057,4297,0,"{Agent52: 4, Agent21: 2, Agent92: 31, Agent16: 25, Agent77: 2, Agent54: 9, Agent17: 13, Agent25: 11, Agent10: 1, Agent90: 1, Agent97: 5, Agent83: 2, Agent22: 2, Agent99: 2, Agent20: 1, Agent79: 1, Agent30: 1}"
1000,90,0.7101904666105883,4574,0,"{Agent96: 1, Agent91: 242, Agent25: 272, Agent10: 4, Agent19: 1, Agent53: 119, Agent13: 188, Agent17: 198, Agent1: 85, Agent22: 2, Agent59: 69, Agent80: 1, Agent92: 62, Agent61: 29, Agent69: 2, Agent21: 46, Agent12: 1, Agent97: 36, Agent84: 25, Agent31: 29, Agent65: 1, Agent81: 3, Agent38: 10, Agent70: 1}"
1000,91,0.45569830629463964,4220,0,"{Agent25: 806, Agent10: 87, Agent13: 812, Agent53: 478, Agent21: 369, Agent22: 178, Agent59: 606, Agent92: 366, Agent29: 1, Agent5: 36, Agent96: 15, Agent65: 32, Agent31: 308, Agent38: 206, Agent69: 5, Agent19: 81, Agent8: 1, Agent84: 101, Agent87: 110, Agent93: 5, Agent50: 1, Agent32: 1, Agent78: 2, Agent30: 96, Agent81: 82, Agent58: 82, Agent55: 73, Agent72: 79, Agent57: 123, Agent47: 1}"
1000,92,0.5500903016513873,4231,0,"{Agent13: 2712, Agent21: 1731, Agent59: 2364, Agent52: 250, Agent57: 991, Agent22: 1124, Agent5: 708, Agent56: 274, Agent87: 913, Agent26: 418, Agent88: 679, Agent69: 1, Agent43: 489, Agent84: 584, Agent75: 195, Agent79: 3, Agent58: 392, Agent72: 153, Agent23: 1, Agent15: 35, Agent34: 7, Agent6: 27, Agent97: 22, Agent70: 9, Agent62: 3, Agent49: 56, Agent64: 52, Agent36: 22, Agent80: 31, Agent35: 26, Agent28: 2, Agent14: 13, Agent68: 2, Agent39: 8, Agent32: 6, Agent31: 1, Agent9: 2, Agent7: 1}"
1000,93,0.7375400129939602,3962,0,"{Agent59: 231, Agent39: 162, Agent16: 203, Agent13: 225, Agent52: 8, Agent17: 68, Agent90: 4, Agent92: 254, Agent58: 69, Agent94: 137, Agent95: 6, Agent41: 1, Agent60: 1, Agent53: 97, Agent70: 12, Agent11: 36, Agent21: 39, Agent89: 23, Agent96: 17, Agent7: 34, Agent5: 5, Agent2: 29, Agent77: 14, Agent26: 5, Agent23: 13, Agent66: 2, Agent25: 16, Agent54: 7, Agent4: 9, Agent80: 1, Agent68: 8, Agent84: 4, Agent65: 1, Agent15: 1}"
1000,94,0.4282974698090654,4955,0,"{Agent13: 1541, Agent92: 699, Agent59: 1408, Agent18: 25, Agent53: 1285, Agent25: 428, Agent96: 157, Agent21: 468, Agent90: 168, Agent58: 393, Agent16: 638, Agent17: 802, Agent72: 86, Agent91: 393, Agent77: 79, Agent9: 8, Agent80: 24, Agent1: 157, Agent29: 3, Agent57: 1, Agent61: 39, Agent22: 26, Agent31: 41, Agent38: 31, Agent67: 36, Agent34: 3, Agent93: 1, Agent30: 1, Agent74: 1, Agent65: 2, Agent19: 2, Agent15: 1, Agent49: 1}"
1000,95,0.4128022365736382,4598,0,"{Agent13: 0, Agent54: 6, Agent18: 1, Agent59: 2, Agent77: 1}"
1000,96,0.6108074653702734,5746,0,"{Agent53: 143, Agent59: 158, Agent13: 141, Agent25: 64, Agent21: 10, Agent92: 65, Agent29: 1, Agent22: 29, Agent38: 26, Agent6: 3, Agent56: 1, Agent84: 2, Agent43: 63, Agent91: 2, Agent72: 1, Agent63: 1, Agent58: 8, Agent83: 0, Agent99: 1, Agent41: 63, Agent0: 49, Agent75: 10, Agent51: 50, Agent88: 69, Agent97: 36, Agent37: 10, Agent74: 10, Agent36: 10, Agent52: 7, Agent66: 1, Agent77: 1, Agent55: 4}"
1000,97,0.6201558697595533,5036,0,"{Agent13: 38, Agent11: -2, Agent58: 14, Agent7: 2, Agent17: 47, Agent76: 3, Agent91: 32, Agent10: -3, Agent25: 53, Agent77: 3, Agent65: 11, Agent28: 7, Agent19: 4, Agent18: 3, Agent53: 4, Agent16: 27, Agent92: 27, Agent54: 13, Agent94: 1, Agent31: 2, Agent37: 1, Agent23: 0, Agent34: 1, Agent47: 1, Agent67: 1, Agent99: 1}"
1000,98,0.6527249574674598,4174,0,"{Agent96: 3, Agent77: 0, Agent15: 2, Agent72: 1, Agent49: 0}"
1000,99,0.4362615119786066,5451,0,"{Agent31: 2, Agent59: 0, Agent23: 0, Agent80: 1, Agent47: 3, Agent33: 2, Agent55: 1, Agent49: 2}"
1050,0,0.6394864845285402,4257,0,"{Agent37: 118, Agent52: 32, Agent74: 93, Agent13: 257, Agent36: 126, Agent51: 138, Agent20: 2, Agent83: 2, Agent59: 70, Agent24: 10, Agent2: 1, Agent34: 1, Agent69: 1, Agent58: 72, Agent88: 116, Agent43: 103, Agent92: 54, Agent75: 32, Agent25: 105, Agent97: 40, Agent29: 6, Agent22: 7, Agent30: 1, Agent87: 1, Agent76: 22, Agent84: 17, Agent21: 7}"
1050,1,0.5969214537138361,5335,0,"{Agent17: 622, Agent59: 374, Agent91: 358, Agent13: 597, Agent25: 342, Agent53: 505, Agent21: 164, Agent92: 322, Agent19: 247, Agent38: 351, Agent87: 249, Agent31: 342, Agent8: 1, Agent40: 65, Agent22: 210, Agent65: 21, Agent57: 92, Agent5: 76, Agent55: 50, Agent4: 22, Agent83: 34, Agent32: 4, Agent96: 1, Agent14: 2, Agent2: 1, Agent30: 9, Agent51: 1, Agent56: 1}"
1050,2,0.5190402641491421,4751,0,"{Agent88: 4, Agent76: 4, Agent47: 2, Agent56: 1}"
1050,3,0.563507066461383,4539,0,"{Agent21: 179, Agent15: 109, Agent98: 5, Agent43: 80, Agent58: 1, Agent65: 26, Agent22: 74, Agent56: 37, Agent1: 30, Agent26: 107, Agent6: 88, Agent74: 1, Agent88: 25, Agent24: 22, Agent87: 6, Agent48: 1, Agent92: 20, Agent25: 21, Agent13: 20, Agent84: 20, Agent64: 1, Agent29: 1, Agent69: 1}"
1050,4,0.7804808286288424,4039,0,"{Agent25: 22, Agent13: 149, Agent55: 167, Agent31: 190, Agent38: 128, Agent57: 125, Agent30: 126, Agent21: 80, Agent87: 130, Agent5: 92, Agent89: 4, Agent19: 79, Agent53: 42, Agent22: 107, Agent88: 6, Agent92: 122, Agent65: 27, Agent60: 16, Agent91: 9, Agent56: 3, Agent26: 11, Agent11: 1, Agent43: 45, Agent84: 20, Agent58: 14, Agent50: 2, Agent81: 15, Agent10: 13, Agent44: 6, Agent7: 13, Agent18: 6, Agent73: 20, Agent49: 12, Agent72: 11, Agent3: 19, Agent59: 11, Agent24: 21, Agent78: 3, Agent75: 1, Agent82: 1, Agent0: 1, Agent2: 1}"
1050,5,0.49448307708198175,8205,0,"{Agent13: 1037, Agent59: 836, Agent84: 489, Agent72: 307, Agent88: 408, Agent81: 141, Agent78: 1, Agent85: 1, Agent55: 20, Agent77: 2, Agent14: 110, Agent39: 67, Agent73: 5, Agent35: 42, Agent19: 84, Agent92: 68, Agent80: 41, Agent37: 2, Agent96: 71, Agent20: 81, Agent76: 69, Agent86: 0, Agent21: 60, Agent56: 6, Agent71: 6, Agent90: 32, Agent62: 1, Agent51: 5, Agent31: 13, Agent68: 8, Agent48: 10, Agent47: 12, Agent40: 12, Agent70: 6, Agent8: 1, Agent23: 2, Agent65: 6, Agent45: 2}"
1050,6,0.4166367008129233,4644,0,"{Agent84: 50, Agent36: 1, Agent13: 53, Agent59: 22, Agent42: 1, Agent70: 1, Agent71: 1, Agent32: 1, Agent93: 4, Agent21: 1, Agent27: 2, Agent15: 1, Agent55: 2, Agent73: 3, Agent1: 1, Agent54: 4, Agent57: 1, Agent83: 1, Agent65: 1, Agent96: 1, Agent48: 1, Agent77: 1}"
