,Time,Agent,Strat,Payoff,Run,Coop_list
27,1,27,0.5443547893775207,3,0,"{Agent29: 773, Agent91: 1096, Agent99: 1036, Agent20: 626, Agent65: 962, Agent64: 852, Agent30: 922, Agent40: 0, Agent66: 599, Agent23: 520, Agent45: 985, Agent31: 56, Agent46: 349, Agent59: 851, Agent51: 987, Agent90: 399, Agent57: 847, Agent2: 640, Agent32: 782, Agent92: 426, Agent68: 1093, Agent4: 997, Agent15: 121, Agent24: 665, Agent6: 178, Agent35: 150, Agent39: 104, Agent28: 181, Agent98: 48, Agent78: 1, Agent74: 39, Agent52: 184, Agent5: 199, Agent7: 356, Agent76: 145, Agent86: 559, Agent14: 278, Agent80: 175, Agent77: 258, Agent25: 26, Agent82: 150, Agent47: 386, Agent96: 492, Agent84: 414, Agent93: 204, Agent41: 80, Agent53: 1, Agent3: 13, Agent13: 38, Agent50: 35, Agent75: 1, Agent81: 52, Agent97: 13, Agent12: 1, Agent70: 1, Agent73: 8, Agent1: 1, Agent89: 5, Agent58: 2}"
28,1,28,0.6652044212951593,12,0,"{Agent57: 1, Agent70: 1, Agent26: 1, Agent39: 1, Agent44: 1, Agent88: 1, Agent73: 1, Agent94: 2, Agent9: 1, Agent93: 1, Agent81: 1, Agent7: 1}"
29,1,29,0.6866425471083035,6,0,"{Agent25: 133, Agent35: 194, Agent52: 802, Agent40: 6, Agent64: 2051, Agent46: 1128, Agent57: 2067, Agent65: 2107, Agent92: 961, Agent4: 1943, Agent30: 2611, Agent78: 114, Agent24: 2197, Agent15: 238, Agent31: 236, Agent89: 265, Agent82: 475, Agent7: 1224, Agent98: 707, Agent50: 969, Agent47: 571, Agent84: 1607, Agent13: 734, Agent14: 1129, Agent80: 1044, Agent97: 647, Agent74: 193, Agent73: 498, Agent38: 24, Agent69: 109, Agent16: 1, Agent34: 134, Agent71: 3, Agent95: 220, Agent88: 81, Agent0: 143, Agent55: 397, Agent12: 125, Agent49: 107, Agent1: 197, Agent53: 148, Agent83: 1, Agent63: 9, Agent67: 1, Agent54: 3, Agent48: 3, Agent45: 20, Agent9: 118, Agent42: 9, Agent36: 45, Agent72: 11, Agent44: 8, Agent56: 4, Agent86: 8, Agent37: 1, Agent94: 1, Agent22: 8, Agent61: 8, Agent93: 7, Agent66: 1, Agent33: 1, Agent75: 2, Agent10: 1}"
30,1,30,0.5560292948913723,0,0,"{Agent25: 212, Agent92: 2067, Agent40: 61, Agent78: 818, Agent46: 2182, Agent52: 2031, Agent4: 3729, Agent7: 2695, Agent15: 366, Agent35: 290, Agent14: 2384, Agent80: 2310, Agent97: 1666, Agent34: 654, Agent48: 254, Agent13: 1639, Agent73: 888, Agent12: 390, Agent95: 700, Agent19: 104, Agent49: 288, Agent55: 1734, Agent1: 1174, Agent63: 79, Agent53: 898, Agent9: 611, Agent42: 66, Agent72: 190, Agent37: 1, Agent54: 475, Agent39: 8, Agent61: 406, Agent43: 90, Agent66: 168, Agent3: 43, Agent2: 250, Agent75: 48, Agent8: 1, Agent84: 29, Agent21: 93, Agent26: 121, Agent83: 113, Agent94: 49, Agent32: 103, Agent56: 157, Agent90: 1, Agent65: 1, Agent58: 2, Agent44: 1, Agent22: 1, Agent96: 13, Agent33: 6, Agent68: 25, Agent17: 18, Agent11: 18, Agent76: 13, Agent59: 2, Agent47: 5, Agent62: 6, Agent10: 8, Agent36: 1}"
31,1,31,0.646123971108656,0,0,"{Agent29: 1, Agent52: 1, Agent92: 1, Agent91: 2, Agent12: 2, Agent4: 1, Agent8: 1, Agent30: 1, Agent47: 1, Agent14: 1, Agent68: 1, Agent79: 1, Agent19: 2, Agent41: 1, Agent67: 0, Agent39: 1, Agent59: 2, Agent24: 1, Agent28: 1, Agent58: 1, Agent80: 2, Agent57: 1, Agent93: 1, Agent75: 1, Agent32: 1, Agent9: 1, Agent99: 1, Agent66: 1, Agent7: -1, Agent83: 1}"
32,1,32,0.40419692415678377,5,0,"{Agent35: 208, Agent29: 1789, Agent64: 2708, Agent65: 2875, Agent78: 25, Agent24: 1949, Agent40: 5, Agent4: 2709, Agent57: 2980, Agent30: 2500, Agent92: 1826, Agent46: 945, Agent82: 341, Agent52: 955, Agent15: 65, Agent31: 53, Agent89: 93, Agent7: 1140, Agent98: 408, Agent74: 103, Agent47: 526, Agent25: 168, Agent14: 841, Agent84: 883, Agent80: 564, Agent50: 402, Agent34: 18, Agent97: 300, Agent48: 0, Agent72: 49, Agent69: 25, Agent13: 301, Agent36: 49, Agent73: 162, Agent10: 1, Agent12: 26, Agent49: 24, Agent55: 121, Agent85: 25, Agent16: 1, Agent53: 32, Agent0: 20, Agent45: 2, Agent42: 2, Agent9: 18, Agent95: 23, Agent1: 21, Agent86: 1, Agent33: 1, Agent22: 0, Agent2: 1, Agent38: 6, Agent19: 1, Agent21: 1, Agent77: 1}"
33,1,33,0.622011130805209,11,0,"{Agent12: 0, Agent86: 2, Agent56: 1, Agent23: 3, Agent45: 2, Agent9: 1, Agent63: 1, Agent84: 1, Agent64: 1, Agent27: 1, Agent54: 1, Agent29: 1, Agent75: 0, Agent88: 2, Agent93: 1, Agent98: 1, Agent89: 1, Agent47: 1, Agent2: 1, Agent59: 1, Agent69: 1}"
34,1,34,0.5194797215342357,0,0,"{Agent72: 0, Agent93: 0, Agent83: 1, Agent8: 0, Agent53: 1, Agent33: 1, Agent92: 1, Agent61: 1, Agent76: 1, Agent39: 1, Agent47: 1, Agent40: 0, Agent84: 1, Agent17: 1, Agent6: 1, Agent62: 1}"
35,1,35,0.3056166800656076,0,0,"{Agent13: 47, Agent40: 18, Agent4: 206, Agent92: 224, Agent46: 132, Agent15: 40, Agent52: 44, Agent7: 82, Agent25: 43, Agent34: 31, Agent80: 139, Agent73: 47, Agent97: 69, Agent71: 11, Agent12: 76, Agent78: 101, Agent49: 26, Agent54: 80, Agent19: 1, Agent9: 50, Agent95: 39, Agent63: 22, Agent1: 113, Agent2: 42, Agent61: 123, Agent48: 8, Agent33: 4, Agent66: 15, Agent58: 3, Agent72: 20, Agent56: 22, Agent43: 9, Agent70: 3, Agent32: 43, Agent45: 1, Agent51: 22, Agent75: 14, Agent26: 15, Agent94: 14, Agent76: 25, Agent18: 1, Agent28: 1, Agent6: 1, Agent74: 1, Agent88: 9, Agent82: 3, Agent39: 2, Agent68: 2, Agent89: 1}"
36,1,36,0.34569122114664,1,0,"{Agent43: 1, Agent26: 1, Agent27: 1, Agent86: 1, Agent88: 1, Agent61: 1, Agent76: 1}"
