node_id,in_degree,out_degree,weighted_degree,strat,payoff,Run
33,99,98,197,0.6955911438954236,154829,31
94,83,39,122,0.6785764539680762,8046,31
29,83,39,122,0.5592456765732792,8467,31
20,82,38,120,0.690108310634187,7352,31
87,73,45,118,0.7158205517202475,7658,31
97,99,96,195,0.6918227934275761,182405,32
30,90,45,135,0.8487992071237067,8104,32
43,75,47,122,0.7587114960468997,7503,32
82,81,39,120,0.7332523178440554,8113,32
33,74,46,120,0.7957797012878344,8273,32
14,99,93,192,0.6774244626549428,137843,33
98,92,36,128,0.6767006528967542,7950,33
67,91,30,121,0.6800153757562492,7696,33
55,84,33,117,0.6328720608068674,8543,33
76,78,28,106,0.6729867670639714,8009,33
94,99,95,194,0.6730520760409979,138559,34
15,87,31,118,0.8483675347435897,7623,34
22,78,36,114,0.7044990923422901,7533,34
65,78,35,113,0.7109708848315873,7786,34
86,75,37,112,0.7509637668059442,7671,34
32,99,95,194,0.6637683902085041,154212,35
69,92,39,131,0.6566560001953066,7778,35
8,86,42,128,0.6974991501673081,7907,35
30,83,40,123,0.6696075937851523,7715,35
91,88,35,123,0.5940123314661901,7517,35
1,99,93,192,0.6932855666305112,102636,36
25,99,84,183,0.5821880388060123,97399,36
15,92,32,124,0.7492548895774419,7660,36
6,78,31,109,0.5620164472478355,7591,36
80,75,32,107,0.7362642228726778,7194,36
93,99,96,195,0.6479448576913492,134643,37
82,87,31,118,0.7724624263512558,7079,37
78,85,33,118,0.5631240265258626,7566,37
61,79,29,108,0.7139099042257577,7881,37
43,68,36,104,0.5608959797750261,7667,37
50,99,96,195,0.6736676342465604,158096,38
40,89,37,126,0.7023027012172443,7579,38
47,84,36,120,0.6272939093300078,8044,38
11,82,34,116,0.7722693603713819,9464,38
66,82,33,115,0.6439801254834324,7934,38
49,99,94,193,0.6775528058795772,100986,39
93,86,29,115,0.7302244827749244,7356,39
62,80,33,113,0.5824617551220059,7755,39
5,84,27,111,0.7841274915362368,7262,39
43,72,35,107,0.6255915260067656,7633,39
24,99,96,195,0.6532998859162048,154932,40
3,93,37,130,0.581108609157491,8545,40
56,91,35,126,0.6786118304363667,8031,40
6,87,33,120,0.7006336830783078,7621,40
54,80,36,116,0.8880364691971109,7519,40
32,99,97,196,0.5755406048918581,169180,41
16,86,36,122,0.6441721658570977,7467,41
79,79,32,111,0.5807660650490686,8089,41
34,64,28,92,0.4315581214290531,7420,41
12,64,16,80,0.5729299362467354,7560,41
71,99,96,195,0.6771638857340219,172586,42
7,86,36,122,0.6850090926525514,7874,42
98,81,40,121,0.6558847432848254,7872,42
2,88,32,120,0.6571768838727894,8151,42
72,78,33,111,0.7327856672985517,8076,42
42,99,96,195,0.6595652989250298,125322,43
78,96,35,131,0.7189382090245432,8192,43
41,84,30,114,0.5927711183770927,8143,43
77,88,24,112,0.7453285613738377,7022,43
4,71,28,99,0.7535577317228993,7343,43
10,99,95,194,0.6957971641510204,145153,44
89,83,44,127,0.9517652339533998,7447,44
55,86,38,124,0.9545689478728192,7355,44
94,88,35,123,0.8283752762654073,7574,44
51,81,42,123,0.7605841990673439,7606,44
68,99,90,189,0.5303653827696848,67025,45
79,99,87,186,0.5627286660959512,73564,45
16,82,25,107,0.7134475833518874,8601,45
58,80,15,95,0.6949449140653381,8058,45
53,62,22,84,0.6363153036043786,6996,45
43,99,96,195,0.5846925994908333,139694,46
69,95,36,131,0.6512386292745994,7923,46
14,63,25,88,0.4939769878102386,6760,46
15,59,26,85,0.5802797474890864,7665,46
12,59,25,84,0.7019031322179287,7138,46
87,99,83,182,0.6975188284623066,55908,47
11,99,82,181,0.6862292372949262,55325,47
94,99,81,180,0.6140413480091729,55980,47
46,99,78,177,0.6091743672190963,56180,47
29,79,32,111,0.6897380195846852,7546,47
26,99,94,193,0.6366489000278162,140954,48
12,94,27,121,0.7702924770752042,7373,48
24,83,36,119,0.6902641205756265,8018,48
1,92,27,119,0.5479046003082718,7741,48
58,74,27,101,0.6281404525902713,7669,48
27,99,96,195,0.6640458810749688,165353,49
77,92,39,131,0.6339329069123912,7717,49
24,84,40,124,0.7537136738432122,7473,49
26,87,37,124,0.8350135236714327,7112,49
2,79,45,124,0.6945324252537715,8350,49
