node_id,in_degree,out_degree,weighted_degree,strat,payoff,Run
29,67,41,108,0.4911956549583663,7803,26
15,72,33,105,0.7265600515243026,7936,26
16,99,88,187,0.5589952183505167,77056,27
54,90,35,125,0.5839234345829288,8604,27
51,86,32,118,0.6189026153592925,7935,27
63,84,29,113,0.6026403082530302,7772,27
23,76,30,106,0.5813757308630702,11955,27
72,99,87,186,0.6854747355978703,94703,28
76,91,43,134,0.7591334299883495,11235,28
43,88,44,132,0.5001890580169837,8622,28
45,82,49,131,0.5733552189232607,8460,28
74,80,45,125,0.7097267979815122,8155,28
28,99,86,185,0.4643017976243083,94880,29
70,91,44,135,0.8283909943613921,7652,29
18,84,40,124,0.6159574033695172,7568,29
99,80,43,123,0.4422938363352196,7985,29
96,73,44,117,0.4619922238832714,7461,29
36,99,84,183,0.6490337240213891,46956,30
45,99,82,181,0.5581537226773596,51554,30
93,82,29,111,0.6507790942340999,8053,30
20,68,36,104,0.6597455368533045,8013,30
35,72,27,99,0.6957174855208933,8613,30
71,99,89,188,0.6202179799495091,63161,31
98,93,39,132,0.5738471431963248,8013,31
33,94,33,127,0.6849968374487836,10761,31
64,86,30,116,0.6311898849284154,8059,31
30,81,33,114,0.3662491755034281,8256,31
8,99,86,185,0.6372291715653613,64892,32
77,99,86,185,0.6287346820559854,63328,32
22,88,35,123,0.6961759810526154,10993,32
42,87,33,120,0.5006596128345904,8409,32
95,77,39,116,0.7406659263333178,8158,32
29,99,86,185,0.6920089688529182,58859,33
87,89,34,123,0.7186711212258141,8486,33
25,75,41,116,0.6974312291057386,8300,33
30,82,31,113,0.6730979393499646,8663,33
31,78,30,108,0.6153094329555973,8142,33
15,99,86,185,0.6010645285959408,54089,34
37,99,84,183,0.6246528430118834,52558,34
4,91,29,120,0.8861932188023043,7972,34
56,78,40,118,0.6080090963364027,8344,34
59,86,29,115,0.8708789070584119,9184,34
8,99,85,184,0.6019593264543968,83612,35
53,78,51,129,0.6395512835601833,7917,35
49,79,49,128,0.6290982036351734,8113,35
91,81,45,126,0.8217225890223786,7807,35
77,80,46,126,0.6718987046208812,7390,35
21,99,88,187,0.4989551058459295,100532,36
42,96,35,131,0.5834233910330079,7938,36
0,93,32,125,0.6145239783015967,7574,36
92,88,30,118,0.5395966786077876,8885,36
31,87,29,116,0.6275460533817869,7668,36
86,99,94,193,0.6867217460588771,60193,37
94,90,41,131,0.6636730897471429,8493,37
92,86,43,129,0.6662151993086369,8557,37
6,87,41,128,0.7249421128419399,8514,37
22,90,32,122,0.6541386780863764,8055,37
52,99,91,190,0.63702608366825,65057,38
69,96,42,138,0.6610695735596619,8342,38
33,93,43,136,0.6001720593564852,8807,38
21,88,44,132,0.6586740968096281,8220,38
14,94,35,129,0.6532993502208508,8152,38
94,99,86,185,0.4836037576086659,56771,39
10,95,34,129,0.5980887878181337,35974,39
53,84,24,108,0.5165176319575179,22577,39
91,69,28,97,0.5156552007896118,7632,39
52,67,23,90,0.5119344783498099,7504,39
83,99,86,185,0.6426433433239326,83677,40
79,89,35,124,0.6903291323159235,7889,40
72,80,34,114,0.6769673069372385,8638,40
93,83,31,114,0.7059562430395474,8349,40
39,83,29,112,0.8343801441513837,8367,40
27,99,93,192,0.5929360463475748,107720,41
58,97,39,136,0.6112134698851617,8864,41
97,90,28,118,0.5967682620226414,8806,41
80,72,38,110,0.7387001891310063,8416,41
60,77,32,109,0.5704081620805036,8642,41
82,99,90,189,0.5338343960894162,86258,42
61,86,31,117,0.5357593930472341,7916,42
13,83,32,115,0.5466622802400394,7892,42
93,75,37,112,0.5747828421252813,7963,42
7,75,33,108,0.5392620167310026,7674,42
58,99,91,190,0.6116529605644218,104001,43
81,91,54,145,0.793594675819024,8225,43
61,87,50,137,0.5696770796252004,8336,43
38,84,52,136,0.5104759592751786,8232,43
4,80,56,136,0.6059763997302414,8737,43
87,99,89,188,0.6843723594489253,50007,44
41,90,27,117,0.6755218171993614,7968,44
99,88,27,115,0.7187492723891122,7909,44
66,75,27,102,0.5962208940041906,8103,44
3,74,27,101,0.6830267330374189,8258,44
83,99,86,185,0.5442699379158225,53742,45
13,99,81,180,0.6180284973862331,55246,45
75,94,36,130,0.6625155125966741,8074,45
99,86,34,120,0.6371028295526489,7667,45
18,87,32,119,0.5992418735605476,8483,45
17,99,90,189,0.5555796263916237,100365,46
70,91,50,141,0.597098393692947,7862,46
81,86,53,139,0.4357836361289253,7648,46
76,80,55,135,0.6118984077999939,8441,46
54,86,48,134,0.5668499247396586,7788,46
75,99,83,182,0.31327265682158034,94774,47
72,87,23,110,0.3946278150378452,7381,47
61,82,23,105,0.3524144436974023,7630,47
66,75,16,91,0.36978121479512616,7435,47
9,73,16,89,0.3174269969722681,7414,47
44,99,93,192,0.5243591084998142,62883,48
45,89,43,132,0.5876398933566459,7628,48
75,82,48,130,0.6486059778450255,7906,48
80,72,49,121,0.5780119612903427,7270,48
66,79,41,120,0.5730260307682473,7346,48
24,99,82,181,0.5481147112021537,49778,49
20,99,81,180,0.5563090417185421,49185,49
46,85,37,122,0.6578596167668371,8007,49
15,86,31,117,0.5330414361135596,7963,49
56,84,32,116,0.6901369269508363,10665,49
